Timestamp (seconds),system activated, Acceleration in X (Gs),Acceleration in Y (Gs), Altitude (meters),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Event type,level
34.65,1,-0.008,-0.019,0.016,-0.005,-0.008,0.01,-1.58,-0.046,0.076,0,0
34.75,1,-0.017,-0.017,0.015,-0.013,-0.014,0.016,-1.582,-0.043,0.076,0,0
34.85,1,0.012,-0.009,0.01,-0.001,-0.014,0.013,-1.582,-0.04,0.076,0,0
34.95,1,0.004,-0.004,-0.005,0.008,-0.007,0.006,-1.581,-0.039,0.077,0,0
35.05,1,-0.004,-0.016,0.02,-0.002,-0.011,0.008,-1.583,-0.036,0.077,0,0
35.15,1,-0.016,-0.047,0.017,-0.006,-0.026,0.015,-1.584,-0.031,0.079,0,0
35.25,1,-0.026,-0.051,-0.005,-0.02,-0.04,0.005,-1.584,-0.026,0.082,0,0
35.35,1,-0.028,-0.051,0.006,-0.026,-0.048,0.002,-1.584,-0.018,0.084,0,0
35.45,1,-0.008,-0.055,0.019,-0.02,-0.053,0.011,-1.585,-0.016,0.086,0,0
35.55,1,0.001,-0.025,0.003,-0.009,-0.047,0.012,-1.587,-0.013,0.088,0,0
35.65,1,0.018,-0.004,0.013,0.01,-0.02,0.01,-1.588,-0.007,0.09,0,0
35.76,1,0.028,-0.013,0.022,0.02,-0.014,0.014,-1.589,-0.003,0.093,0,0
35.85,1,-0.011,-0.043,0.008,0.012,-0.023,0.013,-1.59,0.001,0.096,0,0
35.96,1,-0.025,-0.068,0.005,-0.011,-0.046,0.01,-1.591,0.004,0.099,0,0
36.05,1,-0.052,-0.013,0.006,-0.028,-0.038,0.005,-1.59,0.006,0.101,0,0
36.15,1,-0.063,-0.016,0.03,-0.049,-0.025,0.017,-1.592,0.007,0.104,0,0
36.25,1,-0.027,-0.032,0.002,-0.049,-0.024,0.012,-1.593,0.005,0.107,0,0
36.35,1,0.089,-0.039,0.035,0.006,-0.032,0.02,-1.594,0.006,0.109,0,0
36.45,1,0.117,-0.016,0.016,0.074,-0.03,0.023,-1.593,0.008,0.112,0,0
36.55,1,0.059,-0.039,0.021,0.084,-0.03,0.018,-1.593,0.01,0.115,0,0
36.65,1,-0.013,-0.015,0.009,0.039,-0.027,0.018,-1.595,0.015,0.117,0,0
36.75,1,-0.063,0.007,0.001,-0.017,-0.006,0.004,-1.594,0.015,0.119,0,0
36.96,1,-0.047,-0.007,0.026,-0.062,-0.006,0.02,-1.597,0.012,0.122,0,0
37.06,1,0.029,0.014,-0.003,-0.021,0.002,0.015,-1.6,0.011,0.123,0,0
37.17,1,0.021,0.02,0.004,0.014,0.018,0.006,-1.601,0.007,0.123,0,0
37.26,1,-0.016,0.039,-0.007,0.004,0.027,-0.002,-1.601,0,0.124,0,0
37.36,1,-0.056,0.052,0,-0.028,0.041,0,-1.602,-0.002,0.123,0,0
37.46,1,-0.036,0.033,-0.016,-0.042,0.043,-0.008,-1.602,-0.007,0.123,0,0
37.56,1,0.021,0.043,0.008,-0.01,0.039,-0.004,-1.601,-0.011,0.122,0,0
37.66,1,0.026,0.026,0.004,0.012,0.034,0.002,-1.601,-0.014,0.121,0,0
37.76,1,0.05,0.049,0.01,0.03,0.039,0.006,-1.602,-0.018,0.12,0,0
37.86,1,0.024,0.029,-0.001,0.035,0.037,0.001,-1.601,-0.025,0.119,0,0
37.96,1,-0.032,0.058,0.009,0.003,0.041,0.006,-1.602,-0.025,0.119,0,0
38.06,1,-0.06,0.047,0,-0.029,0.049,0.003,-1.601,-0.027,0.118,0,0
38.17,1,-0.046,0.004,0.003,-0.046,0.028,0.005,-1.601,-0.026,0.118,0,0
38.27,1,-0.019,0.005,-0.015,-0.035,0.012,-0.004,-1.6,-0.027,0.117,0,0
38.36,1,-0.003,0.03,0.009,-0.015,0.019,0.001,-1.601,-0.027,0.117,0,0
38.46,1,-0.012,0.023,-0.016,-0.012,0.028,-0.007,-1.601,-0.027,0.116,0,0
38.56,1,-0.036,0.021,0.003,-0.021,0.019,-0.003,-1.602,-0.027,0.116,0,0
38.66,1,-0.031,0.02,-0.002,-0.026,0.019,-0.002,-1.601,-0.03,0.115,0,0
38.76,1,-0.03,0.026,0,-0.033,0.023,0.001,-1.602,-0.028,0.114,0,0
38.86,1,-0.028,0.046,-0.008,-0.025,0.038,-0.006,-1.601,-0.029,0.113,0,0
38.96,1,-0.013,0.013,0.011,-0.024,0.025,0.001,-1.601,-0.029,0.113,0,0
39.06,1,-0.002,-0.001,-0.014,-0.01,0.011,-0.004,-1.6,-0.031,0.112,0,0
39.16,1,-0.016,-0.013,0,-0.012,-0.004,-0.005,-1.6,-0.027,0.111,0,0
39.27,1,-0.029,0.042,-0.002,-0.023,0.017,0.003,-1.601,-0.027,0.11,0,0
39.36,1,-0.019,0.017,-0.003,-0.022,0.023,-0.003,-1.601,-0.028,0.109,0,0
39.46,1,-0.013,0.007,0.003,-0.019,0.015,0,-1.601,-0.029,0.109,0,0
39.56,1,-0.015,0.01,-0.006,-0.014,0.012,-0.002,-1.601,-0.027,0.108,0,0
39.66,1,0,0.004,0.009,-0.01,0.01,-0.001,-1.602,-0.023,0.107,0,0
39.77,1,0.033,0.032,0.021,0.01,0.015,0.014,-1.603,-0.025,0.106,0,0
39.87,1,0.051,-0.004,-0.01,0.037,0.013,0.004,-1.601,-0.026,0.105,0,0
39.97,1,0.016,0.024,-0.018,0.031,0.014,-0.007,-1.6,-0.027,0.104,0,0
40.08,1,-0.046,0.005,0.003,-0.004,0.009,-0.01,-1.6,-0.026,0.103,0,0
40.17,1,-0.054,0.001,0.001,-0.034,0.006,-0.001,-1.6,-0.026,0.102,0,0
40.27,1,-0.042,-0.013,0.009,-0.044,-0.002,0.003,-1.6,-0.028,0.101,0,0
40.37,1,0.018,0.012,-0.019,-0.019,-0.002,-0.001,-1.6,-0.028,0.099,0,0
40.47,1,0.012,-0.007,0.001,0.005,0.002,-0.008,-1.6,-0.023,0.099,0,0
40.57,1,-0.021,-0.042,0.001,-0.004,-0.015,-0.001,-1.601,-0.018,0.099,0,0
40.67,1,-0.061,-0.08,-0.004,-0.032,-0.05,-0.004,-1.599,-0.013,0.1,0,0
40.77,1,-0.024,-0.076,-0.003,-0.039,-0.071,-0.001,-1.599,-0.009,0.102,0,0
40.87,1,0.027,-0.085,-0.007,-0.006,-0.078,-0.003,-1.6,0.001,0.104,0,0
40.97,1,0.001,-0.068,-0.009,0.008,-0.074,-0.004,-1.599,0.007,0.105,0,0
41.07,1,-0.008,-0.043,-0.007,-0.004,-0.06,-0.011,-1.598,0.01,0.107,0,0
41.18,1,-0.014,-0.031,-0.006,-0.01,-0.047,-0.005,-1.598,0.013,0.108,0,0
41.28,1,-0.018,0.003,-0.019,-0.015,-0.023,-0.012,-1.598,0.016,0.108,0,0
41.37,1,0.018,0.007,0,-0.001,0,-0.01,-1.598,0.017,0.108,0,0
41.47,1,-0.007,0.016,0.006,0,0.006,-0.001,-1.599,0.017,0.108,0,0
41.57,1,-0.002,0.013,-0.022,-0.011,0.011,-0.009,-1.598,0.016,0.108,0,0
41.67,1,0.005,-0.004,-0.003,0.001,0.006,-0.008,-1.598,0.016,0.107,0,0
41.78,1,0.028,0.018,-0.004,0.018,0.008,-0.005,-1.597,0.015,0.106,0,0
41.87,1,-0.008,0.043,-0.014,0.018,0.025,-0.007,-1.596,0.013,0.105,0,0
41.97,1,-0.03,0.026,-0.022,-0.008,0.029,-0.015,-1.593,0.011,0.105,0,0
42.07,1,-0.037,0.009,-0.004,-0.03,0.024,-0.013,-1.593,0.009,0.104,0,0
42.18,1,-0.007,0.03,0,-0.019,0.023,-0.003,-1.595,0.007,0.103,0,0
42.28,1,-0.064,0.018,-0.023,-0.039,0.021,-0.014,-1.595,0.007,0.102,0,0
42.38,1,-0.076,0.003,-0.018,-0.06,0.012,-0.014,-1.594,0.004,0.102,0,0
42.48,1,-0.071,0.011,-0.002,-0.069,0.011,-0.013,-1.594,0.001,0.101,0,0
42.58,1,0.009,0.016,0.016,-0.04,0.01,0.005,-1.595,-0.003,0.1,0,0
42.68,1,0.027,0.022,-0.013,-0.001,0.015,-0.002,-1.594,-0.001,0.099,0,0
42.78,1,0.057,0.023,0.009,0.032,0.019,0.003,-1.594,0.001,0.099,0,0
42.88,1,0.11,0.016,-0.011,0.069,0.022,-0.004,-1.589,0.001,0.098,0,0
42.99,1,0.035,-0.021,-0.026,0.072,0.004,-0.013,-1.587,-0.001,0.097,0,0
43.08,1,-0.077,0.002,0.005,-0.003,-0.005,-0.01,-1.587,-0.002,0.096,0,0
43.18,1,-0.064,0.021,0.002,-0.046,0.007,0.001,-1.587,-0.005,0.095,0,0
43.28,1,-0.025,0.012,-0.025,-0.042,0.014,-0.01,-1.584,-0.007,0.095,0,0
43.38,1,0.004,-0.014,-0.015,-0.018,0.003,-0.018,-1.583,-0.008,0.095,0,0
43.48,1,0.009,-0.004,0.002,-0.001,-0.007,-0.008,-1.583,-0.007,0.094,0,0
43.58,1,0.023,0.008,-0.003,0.008,0,-0.002,-1.584,-0.008,0.093,0,0
43.69,1,-0.01,0.01,-0.005,0.008,0.009,-0.005,-1.583,-0.012,0.092,0,0
43.79,1,-0.059,-0.002,0.011,-0.023,0.006,0.003,-1.584,-0.012,0.091,0,0
43.88,1,-0.003,0.011,-0.003,-0.028,0.007,0,-1.583,-0.014,0.091,0,0
43.98,1,0.039,-0.032,-0.009,0.007,-0.008,-0.004,-1.582,-0.013,0.09,0,0
44.09,1,0.013,-0.017,-0.016,0.018,-0.021,-0.008,-1.581,-0.011,0.089,0,0
44.19,1,-0.036,0.02,-0.01,-0.007,-0.005,-0.012,-1.582,-0.012,0.088,0,0
44.28,1,0.013,0.018,-0.008,-0.005,0.014,-0.01,-1.581,-0.011,0.088,0,0
44.38,1,-0.017,-0.003,0.004,-0.003,0.006,-0.003,-1.581,-0.01,0.087,0,0
44.48,1,-0.041,0,-0.017,-0.024,0.003,-0.01,-1.579,-0.009,0.087,0,0
44.58,1,-0.054,-0.016,-0.015,-0.042,-0.007,-0.01,-1.578,-0.008,0.087,0,0
44.69,1,-0.009,-0.027,-0.013,-0.028,-0.016,-0.015,-1.577,-0.008,0.086,0,0
44.79,1,0.043,-0.002,-0.001,0,-0.015,-0.009,-1.577,-0.007,0.086,0,0
44.89,1,0.047,0,-0.007,0.032,-0.001,-0.004,-1.577,-0.008,0.085,0,0
44.99,1,-0.03,-0.018,-0.012,0.01,-0.012,-0.007,-1.577,-0.005,0.085,0,0
45.09,1,-0.036,-0.028,-0.01,-0.02,-0.017,-0.01,-1.576,-0.005,0.086,0,0
45.19,1,-0.044,-0.035,-0.013,-0.029,-0.025,-0.012,-1.576,-0.004,0.086,0,0
45.29,1,-0.034,-0.04,-0.01,-0.036,-0.039,-0.012,-1.575,-0.003,0.086,0,0
45.39,1,0.002,-0.007,-0.003,-0.022,-0.023,-0.006,-1.574,-0.006,0.086,0,0
45.49,1,0.032,-0.018,0,0.004,-0.017,-0.006,-1.574,-0.005,0.086,0,0
45.59,1,-0.013,-0.039,-0.008,0.009,-0.027,0,-1.574,-0.006,0.086,0,0
45.69,1,-0.031,-0.011,-0.005,-0.012,-0.023,-0.01,-1.574,-0.006,0.086,0,0
45.79,1,0.005,0.004,-0.015,-0.011,-0.01,-0.008,-1.573,-0.008,0.086,0,0
45.9,1,-0.01,-0.029,-0.003,-0.006,-0.013,-0.008,-1.572,-0.009,0.086,0,0
45.99,1,-0.006,-0.013,-0.017,-0.005,-0.015,-0.01,-1.57,-0.009,0.087,0,0
46.09,1,0.007,-0.015,0.018,-0.004,-0.016,-0.001,-1.571,-0.008,0.087,0,0
46.19,1,-0.027,-0.004,-0.014,-0.007,-0.016,0,-1.571,-0.01,0.087,0,0
46.3,1,-0.027,-0.045,-0.005,-0.027,-0.027,-0.007,-1.569,-0.011,0.087,0,0
46.4,1,0.021,-0.008,-0.002,-0.007,-0.02,-0.002,-1.57,-0.009,0.087,0,0
46.49,1,0.034,0.004,-0.024,0.02,-0.006,-0.013,-1.567,-0.009,0.088,0,0
46.59,1,0.002,-0.038,-0.013,0.017,-0.016,-0.015,-1.566,-0.006,0.088,0,0
46.69,1,-0.048,-0.044,0.004,-0.011,-0.032,-0.008,-1.567,-0.003,0.089,0,0
46.79,1,0.025,0.026,-0.007,-0.007,-0.013,-0.001,-1.566,-0.003,0.089,0,0
46.9,1,-0.023,0.012,-0.044,-0.004,0.007,-0.021,-1.563,-0.003,0.089,0,0
46.99,1,-0.01,-0.002,0.006,-0.019,0.003,-0.017,-1.562,-0.004,0.09,0,0
47.1,1,0.032,0,-0.006,0.005,0.002,-0.008,-1.561,-0.002,0.09,0,0
47.2,1,0.028,-0.017,-0.007,0.025,-0.004,-0.004,-1.559,-0.004,0.09,0,0
47.3,1,-0.003,-0.025,-0.009,0.016,-0.019,-0.011,-1.558,-0.002,0.09,0,0
47.4,1,-0.001,0.01,0.005,0.002,-0.009,-0.001,-1.559,0,0.091,0,0
47.5,1,-0.002,0.013,-0.005,0.003,0.005,-0.001,-1.559,0,0.091,0,0
47.6,1,-0.027,0.021,-0.008,-0.016,0.015,-0.004,-1.559,-0.002,0.091,0,0
47.7,1,-0.058,0.004,-0.013,-0.038,0.013,-0.011,-1.558,-0.003,0.09,0,0
47.8,1,-0.016,0.025,-0.001,-0.038,0.01,-0.004,-1.559,-0.005,0.09,0,0
47.9,1,0.007,0.012,-0.016,-0.004,0.024,-0.012,-1.559,-0.009,0.09,0,0
48,1,0.028,0.015,0.012,0.007,0.012,-0.003,-1.559,-0.01,0.089,0,0
48.1,1,-0.012,-0.02,0.011,0.009,0,0.007,-1.56,-0.011,0.089,0,0
48.21,1,-0.006,0.028,0.006,-0.006,0.002,0.009,-1.559,-0.015,0.087,0,0
48.31,1,0.001,0.043,-0.018,0.002,0.03,-0.005,-1.558,-0.022,0.085,0,0
48.4,1,-0.016,0.052,0.016,-0.008,0.04,0.001,-1.559,-0.026,0.083,0,0
48.5,1,-0.027,0.072,-0.004,-0.016,0.055,0.003,-1.559,-0.034,0.08,0,0
48.6,1,0.004,0.048,0.003,-0.009,0.059,0.002,-1.559,-0.04,0.078,0,0
48.7,1,-0.007,0.026,-0.002,-0.009,0.044,-0.002,-1.559,-0.041,0.076,0,0
48.81,1,-0.044,0.006,0.004,-0.02,0.023,0.002,-1.56,-0.04,0.074,0,0
48.9,1,-0.066,0.026,0,-0.046,0.02,0.001,-1.561,-0.043,0.072,0,0
49,1,-0.081,0.031,0.003,-0.066,0.025,0.002,-1.563,-0.046,0.07,0,0
49.1,1,-0.033,0.039,-0.001,-0.064,0.031,-0.001,-1.566,-0.048,0.069,0,0
49.21,1,-0.038,0.001,-0.002,-0.042,0.019,-0.001,-1.568,-0.049,0.067,0,0
49.31,1,-0.098,0.004,0.004,-0.066,0.009,0.002,-1.571,-0.049,0.065,0,0
49.41,1,0.055,0.025,0.03,-0.03,0.017,0.013,-1.571,-0.05,0.064,0,0
49.51,1,0.17,-0.024,-0.011,0.075,0.002,0.005,-1.566,-0.047,0.063,0,0
49.61,1,0.067,-0.024,-0.001,0.101,-0.015,0.002,-1.566,-0.047,0.061,0,0
49.71,1,0.002,-0.023,0.017,0.051,-0.019,0.007,-1.566,-0.047,0.06,0,0
49.81,1,0.01,-0.011,0.004,0.034,-0.015,0.011,-1.564,-0.044,0.06,0,0
49.91,1,-0.082,-0.019,-0.018,-0.022,-0.02,-0.008,-1.563,-0.042,0.059,0,0
50.01,1,-0.064,-0.01,0.015,-0.067,-0.013,0.003,-1.563,-0.042,0.058,0,0
50.11,1,0.093,-0.008,0.027,-0.002,-0.01,0.017,-1.563,-0.041,0.058,0,0
50.21,1,0.013,-0.023,-0.033,0.044,-0.013,-0.004,-1.56,-0.039,0.057,0,0
50.31,1,-0.151,-0.043,0.007,-0.045,-0.026,-0.008,-1.564,-0.036,0.058,0,0
50.41,1,-0.14,-0.015,0.028,-0.119,-0.028,0.013,-1.566,-0.037,0.058,0,0
50.51,1,-0.015,-0.013,0.011,-0.092,-0.014,0.015,-1.568,-0.032,0.058,0,0
50.61,1,0.154,-0.02,0.012,0.033,-0.024,0.015,-1.57,-0.028,0.058,0,0
50.71,1,0.111,-0.029,-0.037,0.106,-0.02,-0.014,-1.568,-0.025,0.058,0,0
50.81,1,0.011,-0.029,0.005,0.068,-0.03,-0.004,-1.57,-0.018,0.058,0,0
50.91,1,-0.052,-0.041,0,0.005,-0.032,-0.002,-1.571,-0.014,0.058,0,0
51.01,1,-0.09,-0.065,-0.014,-0.048,-0.052,-0.005,-1.571,-0.011,0.058,0,0
51.12,1,-0.091,-0.019,-0.013,-0.082,-0.039,-0.014,-1.571,-0.012,0.059,0,0
51.22,1,-0.025,-0.025,-0.035,-0.062,-0.026,-0.017,-1.571,-0.011,0.059,0,0
51.31,1,0.003,-0.018,-0.008,-0.022,-0.027,-0.019,-1.572,-0.006,0.06,0,0
51.41,1,-0.003,-0.01,-0.053,-0.01,-0.021,-0.033,-1.569,-0.004,0.06,0,0
51.51,1,-0.008,-0.031,-0.036,-0.012,-0.016,-0.037,-1.565,-0.001,0.061,0,0
51.61,1,0.028,-0.047,-0.05,0.005,-0.031,-0.045,-1.558,0.003,0.063,0,0
51.71,1,0.012,-0.065,-0.047,0.017,-0.051,-0.043,-1.554,0.007,0.065,0,0
51.82,1,-0.057,-0.065,-0.045,-0.011,-0.063,-0.047,-1.553,0.006,0.067,0,0
51.91,1,-0.039,-0.057,-0.057,-0.034,-0.058,-0.049,-1.552,0.007,0.069,0,0
52.01,1,-0.007,-0.038,-0.015,-0.021,-0.049,-0.037,-1.551,0.01,0.071,0,0
52.12,1,-0.034,-0.017,-0.025,-0.025,-0.034,-0.028,-1.551,0.014,0.073,0,0
52.22,1,0.004,-0.041,-0.035,-0.022,-0.031,-0.028,-1.55,0.02,0.074,0,0
52.33,1,-0.002,-0.027,-0.03,-0.004,-0.036,-0.034,-1.548,0.022,0.076,0,0
52.42,1,-0.033,0,-0.021,-0.013,-0.022,-0.025,-1.547,0.023,0.077,0,0
52.52,1,0.016,0.009,0.008,-0.006,-0.004,-0.011,-1.544,0.023,0.079,0,0
52.62,1,-0.009,-0.037,-0.043,0.006,-0.008,-0.022,-1.541,0.027,0.08,0,0
52.72,1,-0.027,-0.014,-0.005,-0.008,-0.018,-0.014,-1.542,0.029,0.081,0,0
52.82,1,0.039,-0.018,0.001,-0.013,-0.021,-0.008,-1.541,0.032,0.082,0,0
52.92,1,-0.008,-0.026,-0.049,0.019,-0.021,-0.027,-1.536,0.029,0.083,0,0
53.02,1,-0.105,0.005,-0.023,-0.046,-0.015,-0.027,-1.537,0.028,0.084,0,0
53.12,1,-0.099,0.016,-0.027,-0.078,0.01,-0.029,-1.537,0.027,0.084,0,0
53.22,1,-0.048,-0.011,-0.027,-0.082,0.002,-0.027,-1.535,0.025,0.085,0,0
53.33,1,0.082,0.001,-0.004,-0.006,-0.01,-0.015,-1.534,0.026,0.086,0,0
53.42,1,0.035,0.031,-0.012,0.039,0.011,-0.015,-1.533,0.023,0.087,0,0
53.52,1,-0.073,0.005,0.012,-0.011,0.017,-0.002,-1.534,0.024,0.087,0,0
53.63,1,-0.051,-0.023,0.007,-0.043,-0.003,0.006,-1.536,0.026,0.088,0,0
53.72,1,-0.004,-0.016,0.011,-0.033,-0.014,0.008,-1.537,0.026,0.088,0,0
53.82,1,0.094,0.013,0.027,0.027,-0.001,0.015,-1.536,0.02,0.088,0,0
53.92,1,0.027,0.033,-0.011,0.05,0.015,0.009,-1.533,0.017,0.088,0,0
54.02,1,-0.068,0.037,0.001,-0.004,0.028,0,-1.534,0.011,0.088,0,0
54.12,1,-0.063,0.035,0.026,-0.049,0.032,0.012,-1.537,0.008,0.088,0,0
54.22,1,0.031,-0.002,0.016,-0.02,0.024,0.016,-1.538,0.009,0.089,0,0
54.32,1,0.008,0.006,0.012,0.006,0.007,0.016,-1.54,0.013,0.089,0,0
54.42,1,-0.034,-0.002,0.012,-0.011,0.005,0.011,-1.541,0.013,0.089,0,0
54.52,1,0.024,0.001,0.029,-0.011,-0.002,0.018,-1.542,0.012,0.089,0,0
54.63,1,0.018,0.011,0.019,0.02,0.002,0.027,-1.544,0.012,0.089,0,0
54.73,1,0.003,0.034,0.014,0.018,0.023,0.013,-1.545,0.012,0.09,0,0
54.83,1,-0.019,0.004,0.041,-0.004,0.014,0.03,-1.547,0.012,0.09,0,0
54.93,1,0.003,0.031,0.039,-0.002,0.017,0.04,-1.55,0.011,0.09,0,0
55.03,1,-0.037,0.01,0.031,-0.017,0.02,0.031,-1.553,0.014,0.09,0,0
55.13,1,0.019,-0.003,0.033,-0.009,0.008,0.031,-1.556,0.016,0.09,0,0
55.24,1,0.011,0.005,0.015,0.005,0.006,0.025,-1.559,0.016,0.09,0,0
55.33,1,-0.04,0.009,0.019,-0.012,0.008,0.02,-1.561,0.014,0.09,0,0
55.43,1,-0.053,0.012,0.012,-0.036,0.007,0.018,-1.562,0.012,0.09,0,0
55.53,1,-0.035,0.012,0.028,-0.036,0.012,0.016,-1.564,0.012,0.09,0,0
55.63,1,0.019,0.033,0.027,-0.015,0.02,0.027,-1.565,0.011,0.09,0,0
55.73,1,-0.01,-0.017,-0.003,-0.001,0.011,0.016,-1.565,0.011,0.09,0,0
55.83,1,-0.023,0.004,0.017,-0.018,0.003,0.01,-1.566,0.012,0.09,0,0
55.93,1,0.015,-0.005,0.012,-0.008,-0.002,0.012,-1.568,0.01,0.09,0,0
56.03,1,-0.01,0.005,0.02,-0.005,-0.001,0.015,-1.569,0.008,0.091,0,0
56.13,1,-0.034,-0.003,0.004,-0.017,0.001,0.012,-1.571,0.01,0.091,0,0
56.24,1,-0.044,-0.003,-0.009,-0.026,-0.001,0.001,-1.572,0.012,0.092,0,0
56.33,1,-0.01,-0.022,0.026,-0.034,-0.012,0.007,-1.575,0.013,0.092,0,0
56.44,1,0.009,0.01,0.002,-0.002,-0.007,0.015,-1.576,0.014,0.093,0,0
56.53,1,-0.022,0.008,-0.003,-0.004,0.004,0.002,-1.576,0.018,0.094,0,0
56.63,1,-0.044,-0.003,0.012,-0.029,0.001,0.006,-1.577,0.019,0.094,0,0
56.73,1,-0.015,-0.014,0.004,-0.028,-0.005,0.005,-1.578,0.02,0.095,0,0
56.83,1,-0.027,-0.01,0.007,-0.024,-0.012,0.007,-1.578,0.018,0.096,0,0
56.93,1,-0.02,-0.006,-0.007,-0.019,-0.01,0,-1.578,0.017,0.096,0,0
57.03,1,-0.003,-0.011,0.007,-0.016,-0.005,0.003,-1.58,0.014,0.097,0,0
57.13,1,0.018,0.003,0.004,0.002,-0.003,0.005,-1.579,0.014,0.097,0,0
57.24,1,0,0,0.005,0.009,-0.001,0.003,-1.58,0.014,0.098,0,0
57.34,1,-0.044,0.003,-0.003,-0.021,0,0.001,-1.581,0.014,0.098,0,0
57.44,1,0.008,-0.009,0.023,-0.018,0,0.011,-1.581,0.015,0.099,0,0
57.54,1,-0.031,0.001,-0.015,-0.007,-0.001,0,-1.58,0.015,0.1,0,0
57.64,1,-0.066,-0.004,0.011,-0.044,-0.005,0.002,-1.581,0.014,0.1,0,0
57.74,1,-0.061,-0.026,-0.027,-0.056,-0.013,-0.006,-1.582,0.015,0.101,0,0
57.84,1,-0.081,-0.038,-0.01,-0.066,-0.028,-0.016,-1.583,0.015,0.102,0,0
57.94,1,-0.05,-0.02,0.012,-0.067,-0.027,0.003,-1.585,0.011,0.102,0,0
58.04,1,-0.052,0.013,-0.014,-0.053,-0.01,-0.004,-1.586,0.009,0.102,0,0
58.14,1,-0.034,-0.022,-0.009,-0.047,-0.006,-0.012,-1.588,0.005,0.103,0,0
58.24,1,-0.008,-0.054,0.006,-0.027,-0.031,0,-1.59,0.003,0.105,0,0
58.34,1,-0.039,-0.035,-0.002,-0.025,-0.037,-0.002,-1.591,0.001,0.106,0,0
58.44,1,-0.001,0.006,0.008,-0.021,-0.019,0.005,-1.589,0,0.108,0,0
58.54,1,0.025,-0.015,-0.022,0.005,-0.01,-0.008,-1.587,0,0.109,0,0
58.64,1,0.011,-0.032,-0.002,0.012,-0.023,-0.011,-1.587,0.003,0.111,0,0
58.75,1,-0.049,-0.014,0.02,-0.009,-0.025,0.006,-1.59,0.004,0.113,0,0
58.85,1,-0.079,-0.035,-0.026,-0.051,-0.027,-0.005,-1.589,0.006,0.115,0,0
58.94,1,-0.006,-0.07,0.017,-0.046,-0.042,0.002,-1.586,0.009,0.118,0,0
59.04,1,0.025,-0.07,-0.033,0.007,-0.056,-0.013,-1.584,0.01,0.121,0,0
59.14,1,-0.023,-0.087,0.026,-0.013,-0.075,-0.003,-1.588,0.015,0.124,0,0
59.24,1,-0.001,-0.091,0.001,-0.006,-0.085,0.013,-1.59,0.022,0.127,0,0
59.35,1,-0.003,-0.068,-0.006,-0.007,-0.081,-0.005,-1.589,0.023,0.13,0,0
59.44,1,-0.014,-0.038,0.007,-0.009,-0.056,0,-1.591,0.022,0.133,0,0
59.54,1,-0.051,-0.068,0.005,-0.022,-0.056,0.006,-1.593,0.024,0.137,0,0
59.65,1,-0.043,-0.075,0.005,-0.047,-0.072,0.004,-1.594,0.029,0.142,0,0
59.75,1,-0.001,-0.072,0.001,-0.025,-0.072,0.003,-1.593,0.032,0.146,0,0
59.85,1,0.024,-0.038,-0.008,0,-0.058,-0.003,-1.592,0.036,0.15,0,0
59.95,1,-0.033,-0.049,0.014,-0.001,-0.045,0.007,-1.595,0.038,0.153,0,0
60.05,1,-0.056,-0.048,-0.019,-0.032,-0.053,-0.002,-1.595,0.038,0.157,0,0
60.15,1,-0.029,-0.027,-0.02,-0.039,-0.039,-0.016,-1.595,0.036,0.16,0,0
60.25,1,0.015,-0.025,0,-0.017,-0.029,-0.007,-1.598,0.036,0.164,0,0
60.35,1,-0.007,-0.01,-0.03,-0.004,-0.02,-0.018,-1.595,0.041,0.168,0,0
60.45,1,-0.029,-0.02,-0.005,-0.014,-0.017,-0.013,-1.592,0.044,0.172,0,0
60.55,1,0.01,-0.035,-0.026,-0.007,-0.029,-0.017,-1.591,0.047,0.176,0,0
60.65,1,-0.015,-0.002,-0.014,-0.003,-0.019,-0.018,-1.591,0.047,0.18,0,0
60.75,1,-0.038,-0.018,-0.013,-0.028,-0.015,-0.015,-1.591,0.045,0.183,0,0
60.85,1,-0.032,-0.034,-0.035,-0.026,-0.02,-0.022,-1.589,0.044,0.187,0,0
60.96,1,-0.009,-0.022,-0.013,-0.02,-0.026,-0.022,-1.588,0.043,0.191,0,0
61.05,1,0.01,-0.027,-0.002,-0.005,-0.025,-0.01,-1.587,0.04,0.195,0,0
61.15,1,-0.003,-0.059,-0.005,-0.002,-0.041,-0.01,-1.584,0.04,0.199,0,0
61.25,1,0.011,-0.019,0.001,0.002,-0.039,-0.002,-1.586,0.039,0.203,0,0
61.35,1,0.01,-0.012,-0.023,0.008,-0.024,-0.012,-1.585,0.036,0.207,0,0
61.45,1,-0.01,-0.013,-0.01,0.005,-0.014,-0.014,-1.584,0.035,0.211,0,0
61.56,1,-0.035,-0.012,0.002,-0.016,-0.01,-0.005,-1.585,0.036,0.215,0,0
61.66,1,-0.018,-0.016,-0.01,-0.026,-0.015,-0.006,-1.584,0.035,0.219,0,0
61.75,1,0.006,-0.028,0.006,-0.013,-0.02,-0.001,-1.584,0.034,0.222,0,0
61.85,1,0.044,-0.002,-0.004,0.019,-0.018,-0.001,-1.582,0.031,0.226,0,0
61.95,1,0.024,0.029,-0.003,0.026,0.008,-0.003,-1.581,0.024,0.23,0,0
62.05,1,0.02,-0.016,0.002,0.023,0.006,-0.001,-1.581,0.027,0.234,0,0
