Timestamp (seconds),system activated, Acceleration in X (Gs),Acceleration in Y (Gs), Altitude (meters),Acceleration in X filtered by KF (Gs),Acceleration in Y filtered by KF (Gs),Acceleration in Z filtered by KF (Gs),Roll (degrees),Pitch (degrees),Yaw (degrees),Event type,level
26.78,1,-0.022,-0.008,-0.098,-0.024,0.01,-0.124,-1.619,-0.003,-1.173,0,0
26.88,1,-0.036,-0.016,-0.075,-0.031,-0.008,-0.099,-1.614,-0.002,-1.173,0,0
26.98,1,-0.012,0.003,-0.061,-0.02,-0.004,-0.076,-1.609,-0.006,-1.174,0,0
27.08,1,-0.032,0.035,-0.06,-0.02,0.016,-0.064,-1.603,-0.014,-1.175,0,0
27.19,1,0.039,0.044,-0.013,-0.009,0.023,-0.051,-1.599,-0.015,-1.175,0,0
27.28,1,0.054,0.017,0.012,0.032,0.027,-0.009,-1.597,-0.014,-1.175,0,0
27.39,1,-0.007,-0.01,-0.059,0.021,0.013,-0.029,-1.594,-0.009,-1.175,0,0
27.48,1,-0.032,-0.034,0.018,-0.014,-0.009,-0.018,-1.597,-0.006,-1.174,0,0
27.58,1,0.025,-0.002,-0.022,0.005,-0.015,-0.004,-1.595,-0.007,-1.175,0,0
27.68,1,-0.001,-0.021,-0.015,0.013,-0.02,-0.02,-1.593,-0.01,-1.176,0,0
27.8,1,-0.071,0.032,-0.001,-0.031,0.005,-0.012,-1.594,-0.013,-1.177,0,0
27.88,1,0.014,-0.008,0.055,-0.024,0.002,0.02,-1.598,-0.013,-1.177,0,0
28,1,0.074,0.005,-0.01,0.022,0.006,0.02,-1.598,-0.017,-1.178,0,0
28.08,1,0.035,0.002,-0.022,0.049,0.004,-0.007,-1.597,-0.017,-1.179,0,0
28.18,1,-0.027,-0.009,-0.019,0.017,-0.005,-0.016,-1.598,-0.02,-1.179,0,0
28.28,1,-0.074,0.006,0.019,-0.034,0.001,-0.001,-1.601,-0.025,-1.18,0,0
28.39,1,-0.051,0.013,0.021,-0.054,0.006,0.012,-1.604,-0.026,-1.181,0,0
28.48,1,-0.032,-0.004,0,-0.041,0,0.011,-1.604,-0.026,-1.181,0,0
28.59,1,-0.03,0.018,0.011,-0.035,0.011,0.006,-1.605,-0.029,-1.182,0,0
28.68,1,-0.008,0,0.043,-0.023,0.011,0.02,-1.611,-0.028,-1.182,0,0
28.79,1,-0.034,-0.03,0.043,-0.024,-0.01,0.037,-1.614,-0.022,-1.182,0,0
28.88,1,-0.001,-0.042,0.068,-0.019,-0.027,0.05,-1.617,-0.017,-1.183,0,0
28.99,1,0.013,-0.009,0.043,-0.001,-0.021,0.056,-1.616,-0.016,-1.183,0,0
29.1,1,0.004,-0.011,0.03,0.009,-0.016,0.039,-1.619,-0.011,-1.182,0,0
29.19,1,-0.025,-0.034,0.056,-0.011,-0.026,0.043,-1.625,-0.01,-1.18,0,0
29.29,1,-0.024,-0.035,0.039,-0.018,-0.029,0.048,-1.629,-0.01,-1.179,0,0
29.39,1,-0.033,-0.037,0.029,-0.029,-0.029,0.035,-1.63,-0.007,-1.179,0,0
29.49,1,-0.018,-0.022,0.015,-0.021,-0.035,0.03,-1.632,-0.006,-1.179,0,0
29.6,1,-0.013,0.022,-0.036,-0.019,-0.009,-0.003,-1.63,-0.009,-1.179,0,0
29.69,1,-0.015,0.028,-0.055,-0.017,0.016,-0.033,-1.625,-0.012,-1.179,0,0
29.79,1,-0.023,-0.015,-0.05,-0.018,0.007,-0.044,-1.623,-0.013,-1.178,0,0
29.89,1,-0.043,-0.032,-0.056,-0.024,-0.012,-0.049,-1.618,-0.01,-1.177,0,0
29.99,1,-0.056,-0.038,-0.055,-0.046,-0.03,-0.054,-1.614,-0.009,-1.176,0,0
30.09,1,-0.043,-0.052,-0.055,-0.045,-0.044,-0.051,-1.61,-0.007,-1.176,0,0
30.19,1,-0.008,0.002,-0.037,-0.03,-0.025,-0.049,-1.607,-0.008,-1.175,0,0
30.29,1,-0.018,-0.006,-0.045,-0.022,-0.016,-0.046,-1.605,-0.01,-1.173,0,0
30.4,1,-0.051,-0.049,-0.044,-0.036,-0.023,-0.047,-1.602,-0.007,-1.17,0,0
30.49,1,-0.023,-0.06,-0.021,-0.03,-0.042,-0.032,-1.601,-0.004,-1.168,0,0
30.59,1,0.007,-0.077,-0.042,-0.021,-0.057,-0.038,-1.598,0.002,-1.165,0,0
30.69,1,0.036,-0.035,-0.017,0.012,-0.054,-0.025,-1.595,0.005,-1.163,0,0
30.79,1,-0.037,-0.036,-0.063,0.008,-0.046,-0.041,-1.59,0.007,-1.16,0,0
30.89,1,-0.063,-0.067,-0.007,-0.038,-0.054,-0.032,-1.59,0.006,-1.158,0,0
31,1,0.002,-0.03,-0.041,-0.028,-0.044,-0.029,-1.586,0.006,-1.155,0,0
31.1,1,-0.031,-0.043,-0.033,-0.022,-0.043,-0.036,-1.584,0.008,-1.152,0,0
31.19,1,-0.046,-0.024,-0.035,-0.035,-0.032,-0.034,-1.583,0.013,-1.148,0,0
31.29,1,-0.038,-0.051,-0.002,-0.037,-0.037,-0.028,-1.584,0.017,-1.144,0,0
31.39,1,-0.039,-0.019,-0.027,-0.038,-0.035,-0.011,-1.585,0.028,-1.141,0,0
31.49,1,-0.029,-0.02,-0.007,-0.034,-0.032,-0.015,-1.588,0.033,-1.137,0,0
31.6,1,-0.026,-0.028,0.028,-0.03,-0.026,0.002,-1.589,0.033,-1.134,0,0
31.7,1,-0.004,-0.005,0.013,-0.017,-0.016,0.016,-1.59,0.034,-1.131,0,0
31.79,1,-0.009,-0.011,-0.001,-0.013,-0.011,0.003,-1.589,0.035,-1.129,0,0
31.89,1,0.015,-0.011,-0.008,0.003,-0.007,-0.001,-1.587,0.034,-1.128,0,0
32,1,0.02,0.009,-0.002,0.015,-0.003,-0.002,-1.584,0.035,-1.126,0,0
32.09,1,-0.013,0.013,-0.041,-0.003,0.007,-0.021,-1.582,0.033,-1.124,0,0
32.21,1,-0.055,-0.022,-0.008,-0.022,-0.002,-0.021,-1.58,0.033,-1.121,0,0
32.3,1,-0.023,-0.036,-0.011,-0.034,-0.021,-0.01,-1.579,0.035,-1.118,0,0
32.4,1,-0.017,-0.046,-0.03,-0.021,-0.037,-0.017,-1.578,0.038,-1.115,0,0
32.5,1,-0.007,-0.027,-0.013,-0.014,-0.037,-0.017,-1.576,0.04,-1.112,0,0
32.6,1,-0.002,0.005,-0.016,-0.006,-0.018,-0.016,-1.576,0.039,-1.109,0,0
32.7,1,-0.033,0.016,-0.004,-0.018,0.005,-0.014,-1.575,0.037,-1.106,0,0
32.81,1,-0.015,-0.029,0.011,-0.021,-0.007,-0.002,-1.576,0.042,-1.102,0,0
32.91,1,-0.026,-0.051,0.008,-0.016,-0.029,0.008,-1.578,0.048,-1.098,0,0
33,1,-0.031,-0.039,0.004,-0.031,-0.04,0.001,-1.581,0.054,-1.093,0,0
33.1,1,-0.004,-0.061,0.013,-0.021,-0.045,0.009,-1.582,0.059,-1.087,0,0
33.2,1,-0.011,-0.06,-0.014,-0.016,-0.056,0,-1.581,0.064,-1.083,0,0
33.3,1,0.009,-0.051,0.002,0,-0.056,0.001,-1.583,0.068,-1.078,0,0
33.41,1,0.007,-0.04,-0.017,0.003,-0.051,-0.007,-1.583,0.072,-1.073,0,0
33.5,1,-0.001,-0.019,-0.006,0.005,-0.034,-0.01,-1.582,0.075,-1.068,0,0
33.7,1,-0.043,-0.043,0.024,-0.031,-0.036,-0.006,-1.581,0.079,-1.059,0,0
33.8,1,-0.014,-0.054,0.007,-0.028,-0.042,0.012,-1.582,0.077,-1.054,0,0
33.91,1,0.013,-0.013,-0.008,-0.002,-0.033,0.003,-1.582,0.081,-1.049,0,0
34,1,-0.069,-0.012,-0.022,-0.028,-0.021,-0.01,-1.583,0.082,-1.046,0,0
34.1,1,-0.027,0.01,0.032,-0.042,-0.009,0.004,-1.585,0.078,-1.043,0,0
34.2,1,-0.021,0.051,-0.034,-0.023,0.02,0.002,-1.583,0.071,-1.041,0,0
34.3,1,-0.09,0.057,-0.037,-0.051,0.039,-0.029,-1.581,0.066,-1.039,0,0
34.4,1,-0.013,0.058,-0.008,-0.046,0.056,-0.021,-1.58,0.064,-1.036,0,0
34.5,1,-0.021,0.04,-0.047,-0.03,0.058,-0.034,-1.578,0.061,-1.034,0,0
34.61,1,-0.004,0.034,-0.04,-0.019,0.042,-0.036,-1.575,0.057,-1.032,0,0
34.7,1,0.016,0.035,-0.043,0.002,0.029,-0.036,-1.572,0.058,-1.031,0,0
34.8,1,-0.02,0.023,-0.052,-0.001,0.031,-0.047,-1.568,0.056,-1.029,0,0
34.9,1,-0.041,0.052,-0.038,-0.024,0.038,-0.046,-1.567,0.052,-1.029,0,0
35,1,-0.055,0.053,-0.033,-0.04,0.045,-0.038,-1.566,0.047,-1.028,0,0
35.1,1,-0.034,0.068,-0.016,-0.044,0.06,-0.027,-1.564,0.041,-1.027,0,0
35.2,1,-0.009,0.058,-0.01,-0.026,0.058,-0.016,-1.562,0.039,-1.025,0,0
35.31,1,-0.009,0.028,-0.031,-0.009,0.047,-0.022,-1.559,0.034,-1.024,0,0
35.41,1,-0.036,0,-0.037,-0.031,0.028,-0.034,-1.556,0.032,-1.023,0,0
35.51,1,-0.006,0.024,0.001,-0.014,0.017,-0.016,-1.555,0.03,-1.022,0,0
35.61,1,-0.009,0.05,-0.042,-0.016,0.033,-0.027,-1.551,0.027,-1.021,0,0
35.71,1,0.003,0.058,0.006,-0.006,0.047,-0.014,-1.551,0.024,-1.019,0,0
35.81,1,-0.035,0.016,-0.039,-0.012,0.036,-0.02,-1.548,0.021,-1.018,0,0
35.91,1,-0.03,-0.009,0.004,-0.03,0.016,-0.018,-1.547,0.021,-1.016,0,0
36.01,1,0.038,-0.039,-0.006,-0.001,-0.015,-0.003,-1.547,0.02,-1.014,0,0
36.11,1,0.003,-0.021,-0.006,0.012,-0.025,-0.01,-1.545,0.021,-1.011,0,0
36.21,1,-0.083,-0.021,-0.013,-0.026,-0.018,-0.004,-1.548,0.025,-1.009,0,0
36.32,1,-0.108,-0.027,0.046,-0.074,-0.023,0.009,-1.554,0.026,-1.005,0,0
36.41,1,-0.058,-0.058,0.071,-0.081,-0.035,0.042,-1.557,0.028,-1,0,0
36.51,1,-0.014,-0.064,0.029,-0.045,-0.062,0.044,-1.558,0.031,-0.996,0,0
36.61,1,0.044,-0.06,0.051,-0.001,-0.062,0.044,-1.561,0.037,-0.991,0,0
36.71,1,0.027,-0.022,0.003,0.024,-0.046,0.031,-1.561,0.038,-0.988,0,0
36.81,1,-0.04,-0.007,0.015,0,-0.026,0.014,-1.563,0.035,-0.985,0,0
36.91,1,-0.056,0.005,0.031,-0.039,0.001,0.022,-1.566,0.03,-0.983,0,0
37.02,1,-0.045,0.028,0.004,-0.044,0.012,0.019,-1.566,0.027,-0.981,0,0
37.11,1,-0.009,0.012,-0.002,-0.03,0.01,0.004,-1.564,0.025,-0.979,0,0
37.21,1,-0.009,0,-0.002,-0.013,0.011,0.004,-1.562,0.025,-0.977,0,0
37.31,1,0.009,0.021,0.007,-0.008,0.008,-0.002,-1.562,0.024,-0.975,0,0
37.41,1,-0.003,0.008,0.022,-0.001,0.012,0.014,-1.565,0.022,-0.973,0,0
37.52,1,-0.015,0.006,0.009,-0.003,0.006,0.013,-1.564,0.02,-0.971,0,0
37.61,1,0.017,0.02,0.024,-0.009,0.013,0.015,-1.565,0.02,-0.969,0,0
37.72,1,0.016,0.011,0.003,0.021,0.019,0.017,-1.566,0.017,-0.968,0,0
37.81,1,-0.018,-0.017,0.009,-0.002,-0.005,0.002,-1.567,0.017,-0.966,0,0
37.91,1,0,0.019,0.026,-0.004,0.007,0.022,-1.57,0.014,-0.964,0,0
38.01,1,-0.048,0.052,-0.01,-0.014,0.033,0.007,-1.571,0.009,-0.962,0,0
38.11,1,-0.058,0.003,0.027,-0.047,0.022,0.007,-1.573,0.01,-0.959,0,0
38.21,1,0.038,-0.016,0.044,-0.019,0.001,0.032,-1.574,0.012,-0.956,0,0
38.31,1,-0.006,-0.042,-0.008,0.007,-0.022,0.017,-1.572,0.016,-0.953,0,0
38.42,1,0.024,-0.025,0.044,0.005,-0.031,0.018,-1.573,0.021,-0.949,0,0
38.52,1,0.015,0.011,0.051,0.023,-0.009,0.04,-1.579,0.022,-0.947,0,0
38.62,1,-0.039,-0.019,0.039,-0.011,-0.009,0.041,-1.584,0.021,-0.944,0,0
38.72,1,-0.036,0.005,0.06,-0.027,-0.007,0.047,-1.59,0.021,-0.941,0,0
38.82,1,-0.02,-0.006,0.076,-0.026,0,0.064,-1.598,0.024,-0.937,0,0
38.92,1,0.001,-0.047,0.077,-0.016,-0.019,0.071,-1.604,0.031,-0.931,0,0
39.02,1,0.022,-0.053,0.043,0.002,-0.04,0.062,-1.611,0.043,-0.925,0,0
39.12,1,0.007,-0.049,0.043,0.017,-0.054,0.047,-1.614,0.049,-0.92,0,0
39.22,1,-0.048,-0.043,0.01,-0.02,-0.044,0.037,-1.617,0.05,-0.915,0,0
39.32,1,-0.043,0.048,0.017,-0.025,-0.013,0.019,-1.62,0.051,-0.911,0,0
39.42,1,-0.023,-0.027,0.057,-0.036,-0.001,0.038,-1.621,0.052,-0.906,0,0
39.52,1,-0.034,-0.025,0.015,-0.03,-0.014,0.033,-1.621,0.051,-0.902,0,0
39.62,1,-0.052,-0.037,0.006,-0.041,-0.028,0.012,-1.622,0.049,-0.899,0,0
39.72,1,0.013,-0.005,0.06,-0.023,-0.018,0.032,-1.623,0.046,-0.895,0,0
39.82,1,0.033,0.033,-0.003,0.011,0.006,0.024,-1.621,0.044,-0.892,0,0
39.92,1,-0.002,-0.008,0.021,0.01,0.005,0.018,-1.623,0.046,-0.887,0,0
40.02,1,-0.001,-0.02,0.019,-0.001,-0.002,0.021,-1.626,0.048,-0.883,0,0
40.13,1,-0.027,-0.008,0.019,-0.011,-0.011,0.019,-1.63,0.054,-0.879,0,0
40.22,1,-0.028,-0.024,0.001,-0.019,-0.02,0.008,-1.63,0.05,-0.876,0,0
40.32,1,-0.027,0.007,0.046,-0.024,-0.008,0.023,-1.634,0.045,-0.872,0,0
40.42,1,-0.014,-0.003,0.053,-0.024,-0.005,0.041,-1.64,0.043,-0.867,0,0
40.52,1,0.029,-0.009,0.051,0.001,-0.005,0.051,-1.646,0.044,-0.863,0,0
40.62,1,0.013,-0.004,0.042,0.016,-0.003,0.046,-1.65,0.044,-0.858,0,0
40.72,1,-0.017,-0.011,0.061,0.002,-0.005,0.048,-1.656,0.045,-0.854,0,0
40.83,1,-0.02,-0.022,0.055,-0.019,-0.016,0.055,-1.662,0.047,-0.849,0,0
40.93,1,0.024,-0.008,0.033,0.004,-0.016,0.05,-1.665,0.048,-0.845,0,0
41.02,1,-0.01,-0.005,0,0.008,-0.008,0.025,-1.666,0.047,-0.841,0,0
41.12,1,-0.066,0.011,0.004,-0.032,0.003,0.01,-1.668,0.045,-0.837,0,0
41.22,1,-0.022,0,0.026,-0.039,0.002,0.014,-1.671,0.043,-0.834,0,0
41.32,1,0.026,0.022,0.008,-0.007,0.005,0.02,-1.67,0.039,-0.831,0,0
41.42,1,-0.023,0.038,-0.051,0.002,0.022,-0.014,-1.667,0.035,-0.829,0,0
41.52,1,-0.077,0.016,-0.017,-0.035,0.03,-0.026,-1.665,0.033,-0.826,0,0
41.62,1,0.04,0.03,0.043,-0.014,0.027,0.006,-1.667,0.028,-0.824,0,0
41.72,1,0.024,0.06,-0.047,0.006,0.036,-0.008,-1.663,0.023,-0.824,0,0
41.83,1,-0.042,0.092,-0.05,-0.008,0.067,-0.032,-1.661,0.02,-0.825,0,0
41.93,1,-0.052,0.113,0.004,-0.032,0.093,-0.027,-1.66,0.009,-0.826,0,0
42.03,1,0.007,0.09,0.01,-0.025,0.095,0,-1.661,-0.001,-0.827,0,0
42.13,1,0.036,0.079,-0.011,0.007,0.089,-0.003,-1.658,-0.007,-0.828,0,0
42.22,1,-0.012,0.084,-0.029,0.013,0.084,-0.016,-1.655,-0.013,-0.828,0,0
42.33,1,-0.054,0.065,-0.012,-0.025,0.078,-0.019,-1.654,-0.017,-0.829,0,0
42.43,1,-0.013,0.038,-0.02,-0.023,0.059,-0.013,-1.654,-0.02,-0.829,0,0
42.53,1,0.053,0.056,-0.023,0.02,0.057,-0.018,-1.651,-0.022,-0.829,0,0
42.63,1,0.01,0.049,-0.04,0.003,0.051,-0.04,-1.647,-0.024,-0.83,0,0
42.73,1,0.022,0.01,-0.044,0.01,0.029,-0.031,-1.646,-0.025,-0.83,0,0
42.83,1,0.035,0.074,-0.049,0.047,0.055,-0.043,-1.646,-0.025,-0.83,0,0
42.93,1,-0.021,0.055,-0.027,0.003,0.055,-0.04,-1.647,-0.025,-0.83,0,0
43.04,1,-0.018,0.011,0.008,-0.011,0.033,-0.018,-1.648,-0.022,-0.829,0,0
43.13,1,0.019,-0.001,-0.025,-0.007,0.011,-0.014,-1.646,-0.02,-0.828,0,0
43.23,1,0.021,-0.007,-0.046,0.019,0.003,-0.03,-1.645,-0.022,-0.827,0,0
43.33,1,-0.029,-0.011,-0.008,-0.001,-0.009,-0.027,-1.644,-0.027,-0.826,0,0
43.43,1,-0.035,-0.011,0.018,-0.025,-0.007,-0.003,-1.645,-0.027,-0.826,0,0
43.53,1,-0.008,-0.012,0.013,-0.018,-0.01,0.012,-1.646,-0.024,-0.824,0,0
43.73,1,-0.012,-0.057,0.031,-0.012,-0.043,0.024,-1.651,-0.013,-0.818,0,0
43.83,1,-0.014,-0.056,0.009,-0.013,-0.053,0.021,-1.653,-0.005,-0.815,0,0
43.93,1,-0.019,-0.039,-0.002,-0.016,-0.043,0.007,-1.653,0,-0.813,0,0
44.03,1,-0.014,-0.044,0.019,-0.017,-0.045,0.008,-1.653,0.004,-0.81,0,0
44.14,1,0.002,-0.027,0.021,-0.011,-0.035,0.017,-1.652,0.008,-0.808,0,0
44.23,1,-0.013,-0.058,-0.008,-0.006,-0.038,0.01,-1.652,0.01,-0.805,0,0
44.34,1,-0.031,-0.007,0.006,-0.011,-0.035,-0.001,-1.652,0.013,-0.803,0,0
44.44,1,-0.013,0.018,0.039,-0.022,-0.008,0.019,-1.652,0.013,-0.801,0,0
44.54,1,-0.042,0.017,-0.017,-0.028,0.008,0.013,-1.649,0.012,-0.799,0,0
44.63,1,-0.031,0,0,-0.032,0.004,-0.004,-1.648,0.013,-0.797,0,0
44.73,1,-0.018,-0.025,0.003,-0.026,-0.003,0.003,-1.65,0.018,-0.795,0,0
44.84,1,-0.026,-0.064,-0.015,-0.026,-0.031,-0.01,-1.651,0.023,-0.791,0,0
44.93,1,-0.001,-0.045,0.025,-0.019,-0.048,0.007,-1.653,0.026,-0.787,0,0
45.03,1,0.014,-0.046,-0.024,0.002,-0.046,-0.001,-1.651,0.027,-0.783,0,0
45.13,1,-0.008,-0.03,-0.025,0.002,-0.044,-0.016,-1.647,0.03,-0.78,0,0
45.23,1,-0.031,-0.016,-0.013,-0.012,-0.026,-0.019,-1.646,0.033,-0.777,0,0
45.33,1,0.004,-0.03,-0.013,-0.012,-0.023,-0.013,-1.644,0.036,-0.773,0,0
45.44,1,-0.05,-0.024,-0.029,-0.027,-0.022,-0.017,-1.644,0.039,-0.77,0,0
45.54,1,0.032,-0.019,-0.025,-0.004,-0.028,-0.024,-1.642,0.041,-0.766,0,0
45.64,1,0.009,0.025,-0.033,0.008,-0.006,-0.032,-1.639,0.041,-0.764,0,0
45.74,1,0.005,0.026,-0.015,0.005,0.015,-0.023,-1.637,0.039,-0.763,0,0
45.84,1,-0.012,0.042,-0.024,0.003,0.028,-0.022,-1.636,0.034,-0.761,0,0
45.94,1,-0.039,0.029,-0.025,-0.018,0.029,-0.028,-1.633,0.029,-0.759,0,0
46.04,1,-0.048,0.022,-0.008,-0.036,0.03,-0.017,-1.631,0.028,-0.758,0,0
46.14,1,-0.022,0.019,0.004,-0.037,0.024,-0.004,-1.632,0.028,-0.756,0,0
46.24,1,0.017,0.017,0.02,-0.012,0.02,0.004,-1.633,0.028,-0.754,0,0
46.34,1,0.011,0.032,-0.004,0.006,0.022,0.011,-1.632,0.024,-0.753,0,0
46.44,1,-0.024,0.069,0.003,-0.001,0.042,0.003,-1.633,0.018,-0.753,0,0
46.54,1,-0.025,0.081,0.035,-0.022,0.066,0.011,-1.635,0.01,-0.754,0,0
46.64,1,0.005,0.066,0.033,-0.015,0.069,0.032,-1.639,0.005,-0.754,0,0
46.74,1,0.03,0.047,0.034,0.01,0.061,0.028,-1.641,0.003,-0.754,0,0
46.86,1,-0.026,0.054,0.053,0.01,0.055,0.041,-1.643,-0.001,-0.754,0,0
46.95,1,-0.035,0.019,0.02,-0.022,0.041,0.036,-1.644,-0.002,-0.753,0,0
47.04,1,-0.009,0.003,0.032,-0.022,0.02,0.031,-1.646,-0.002,-0.752,0,0
47.14,1,0.001,-0.011,-0.031,-0.009,0.004,0.008,-1.644,-0.001,-0.75,0,0
47.24,1,-0.027,-0.004,0.028,-0.012,-0.006,0.002,-1.644,0.001,-0.749,0,0
47.35,1,-0.051,0.001,-0.002,-0.039,0,0.005,-1.645,0.003,-0.747,0,0
47.45,1,-0.021,-0.026,0.015,-0.033,-0.009,0.015,-1.646,0.007,-0.744,0,0
47.54,1,-0.008,-0.043,-0.025,-0.015,-0.027,-0.005,-1.644,0.012,-0.741,0,0
47.64,1,0.004,-0.034,-0.001,-0.008,-0.032,-0.009,-1.643,0.016,-0.738,0,0
47.74,1,0.02,-0.037,0.011,0.011,-0.034,0.001,-1.645,0.017,-0.735,0,0
47.84,1,0.007,-0.052,-0.027,0.011,-0.043,-0.009,-1.644,0.023,-0.732,0,0
47.94,1,-0.006,-0.05,0.018,0.002,-0.045,-0.003,-1.644,0.027,-0.73,0,0
48.05,1,-0.024,-0.012,-0.047,-0.014,-0.037,-0.013,-1.64,0.025,-0.727,0,0
48.14,1,0.011,-0.022,-0.072,-0.007,-0.026,-0.045,-1.632,0.025,-0.725,0,0
48.24,1,-0.022,-0.006,-0.127,-0.004,-0.012,-0.084,-1.621,0.025,-0.723,0,0
48.34,1,-0.043,-0.014,-0.081,-0.027,-0.013,-0.094,-1.612,0.026,-0.72,0,0
48.44,1,-0.006,-0.044,-0.06,-0.022,-0.026,-0.077,-1.606,0.029,-0.717,0,0
48.54,1,0.035,-0.028,-0.082,0.004,-0.03,-0.076,-1.598,0.029,-0.715,0,0
48.66,1,0.01,-0.021,-0.063,0.019,-0.03,-0.072,-1.593,0.029,-0.713,0,0
48.75,1,-0.023,0.002,-0.066,-0.002,-0.015,-0.067,-1.586,0.03,-0.711,0,0
48.85,1,-0.05,-0.01,-0.057,-0.028,-0.008,-0.062,-1.58,0.03,-0.708,0,0
48.95,1,-0.036,-0.029,-0.042,-0.038,-0.018,-0.054,-1.576,0.032,-0.705,0,0
49.05,1,0.004,-0.013,-0.041,-0.021,-0.02,-0.041,-1.575,0.032,-0.703,0,0
49.15,1,0.002,-0.018,-0.106,-0.006,-0.015,-0.072,-1.567,0.032,-0.701,0,0
49.25,1,0.016,-0.011,-0.063,0.005,-0.015,-0.075,-1.559,0.03,-0.699,0,0
49.36,1,0.035,0.003,-0.017,0.016,-0.011,-0.049,-1.555,0.028,-0.697,0,0
49.45,1,-0.043,0.007,-0.024,0.001,0.005,-0.035,-1.555,0.028,-0.695,0,0
49.55,1,-0.079,0.011,-0.023,-0.044,0.005,-0.027,-1.556,0.028,-0.692,0,0
49.65,1,-0.004,0.001,0.036,-0.03,0.006,0.001,-1.558,0.027,-0.69,0,0
49.75,1,0.025,-0.015,0.002,0.001,-0.001,0.016,-1.557,0.026,-0.688,0,0
49.85,1,0.025,-0.007,0.065,0.012,-0.006,0.029,-1.556,0.026,-0.686,0,0
49.95,1,-0.012,-0.002,0.046,0.011,-0.004,0.043,-1.557,0.027,-0.684,0,0
50.05,1,-0.049,-0.011,0.043,-0.022,-0.006,0.045,-1.558,0.028,-0.681,0,0
50.15,1,-0.045,0.01,0.039,-0.044,-0.003,0.042,-1.562,0.029,-0.679,0,0
50.25,1,-0.014,0.016,0.062,-0.033,0.007,0.049,-1.566,0.032,-0.677,0,0
50.35,1,0.033,-0.025,0.021,-0.002,-0.006,0.043,-1.568,0.039,-0.674,0,0
50.45,1,0.002,-0.008,-0.004,0.014,-0.009,0.015,-1.569,0.045,-0.67,0,0
50.56,1,0.018,-0.024,0.03,0.009,-0.016,0.015,-1.571,0.049,-0.667,0,0
50.65,1,-0.012,-0.019,-0.002,0.006,-0.021,0.016,-1.572,0.051,-0.665,0,0
50.75,1,-0.046,-0.005,0.006,-0.028,-0.016,0.003,-1.571,0.051,-0.662,0,0
50.85,1,-0.036,0.01,-0.019,-0.034,0.003,-0.002,-1.57,0.05,-0.659,0,0
50.95,1,-0.027,0.001,0.014,-0.03,0.003,-0.003,-1.57,0.05,-0.657,0,0
51.06,1,-0.013,-0.017,-0.01,-0.025,-0.01,-0.001,-1.568,0.054,-0.653,0,0
51.16,1,-0.006,-0.031,-0.023,-0.012,-0.018,-0.005,-1.563,0.057,-0.65,0,0
51.26,1,0.003,-0.017,-0.048,-0.001,-0.024,-0.031,-1.56,0.059,-0.648,0,0
51.35,1,-0.04,0.016,-0.021,-0.017,-0.004,-0.034,-1.558,0.059,-0.646,0,0
51.45,1,-0.022,0.028,-0.024,-0.024,0.015,-0.024,-1.558,0.054,-0.645,0,0
51.55,1,0.011,0.012,-0.003,-0.015,0.017,-0.016,-1.557,0.052,-0.643,0,0
51.65,1,0.058,0.012,-0.049,0.024,0.013,-0.022,-1.553,0.053,-0.641,0,0
51.76,1,-0.036,0.015,-0.041,0.011,0.014,-0.039,-1.548,0.054,-0.639,0,0
51.85,1,-0.04,0.035,-0.032,-0.027,0.022,-0.039,-1.548,0.052,-0.638,0,0
51.96,1,-0.024,0.041,-0.01,-0.027,0.031,-0.023,-1.545,0.049,-0.636,0,0
52.06,1,0.017,0.056,-0.033,-0.006,0.047,-0.023,-1.542,0.047,-0.635,0,0
52.16,1,0.026,0.037,-0.015,0.008,0.044,-0.023,-1.538,0.047,-0.634,0,0
52.26,1,0.039,0.014,-0.022,0.029,0.03,-0.018,-1.536,0.049,-0.632,0,0
52.36,1,-0.013,0.02,-0.049,0.016,0.02,-0.036,-1.531,0.048,-0.631,0,0
52.46,1,-0.059,0.021,-0.007,-0.025,0.023,-0.023,-1.529,0.05,-0.629,0,0
52.56,1,-0.03,0.021,0.006,-0.036,0.02,-0.008,-1.529,0.053,-0.627,0,0
52.66,1,0.011,-0.001,-0.009,-0.012,0.01,-0.007,-1.527,0.054,-0.626,0,0
52.76,1,-0.014,0.039,-0.043,-0.004,0.021,-0.023,-1.524,0.051,-0.625,0,0
52.86,1,-0.048,0.07,0.005,-0.024,0.045,-0.016,-1.524,0.047,-0.625,0,0
52.97,1,0.009,0.052,0.013,-0.023,0.055,0.003,-1.524,0.044,-0.625,0,0
53.06,1,0.02,0.045,-0.003,0.004,0.052,0,-1.522,0.043,-0.624,0,0
53.16,1,0.004,0.019,0.006,0.007,0.034,0.003,-1.523,0.045,-0.623,0,0
53.26,1,0.017,-0.007,0.01,0.012,0.012,0.01,-1.525,0.047,-0.622,0,0
53.36,1,-0.021,0.046,-0.009,-0.004,0.024,-0.001,-1.525,0.045,-0.622,0,0
53.46,1,-0.055,0.066,0.033,-0.029,0.044,0.009,-1.527,0.045,-0.623,0,0
53.67,1,0.019,0.041,0.02,-0.013,0.045,0.033,-1.529,0.037,-0.624,0,0
53.76,1,0.026,0.031,0.033,0.015,0.037,0.029,-1.529,0.035,-0.624,0,0
53.86,1,-0.022,0.037,0.03,-0.004,0.035,0.023,-1.53,0.034,-0.625,0,0
